Date,Open,High,Low,Close,Adj Close,Volume
2020-09-02,0.0,0.0,0.0,0.0,0.0,61769.0
2020-09-03,0.0,0.0,0.0,0.0,0.0,70619.0
2020-09-04,0.0,0.0,0.0,0.0,0.0,36623.0
2020-09-05,0.0,0.0,0.0,0.0,0.0,12080.0
2020-09-06,0.0,0.0,0.0,0.0,0.0,15529.0
2020-09-07,0.0,0.0,0.0,0.0,0.0,5673.0
2020-09-08,0.0,0.0,0.0,0.0,0.0,4343.0
2020-09-09,0.0,0.0,0.0,0.0,0.0,2993.0
2020-09-10,0.0,0.0,0.0,0.0,0.0,656.0
2020-09-11,0.0,0.0,0.0,0.0,0.0,79.0
2020-09-12,0.0,0.0,0.0,0.0,0.0,728.0
2020-09-13,0.0,0.0,0.0,0.0,0.0,697.0
2020-09-14,0.0,0.0,0.0,0.0,0.0,883.0
2020-09-15,0.0,0.0,0.0,0.0,0.0,429.0
2020-09-16,0.0,0.0,0.0,0.0,0.0,101.0
2020-09-17,0.0,0.0,0.0,0.0,0.0,1301.0
2020-09-18,0.0,0.0,0.0,0.0,0.0,290.0
2020-09-19,0.0,0.0,0.0,0.0,0.0,3568.0
2020-09-20,0.0,0.0,0.0,0.0,0.0,2796.0
2020-09-21,0.0,0.0,0.0,0.0,0.0,1881.0
2020-09-22,0.0,0.0,0.0,0.0,0.0,468.0
2020-09-23,0.0,0.0,0.0,0.0,0.0,505.0
2020-09-24,0.0,0.0,0.0,0.0,0.0,172.0
2020-09-25,0.0,0.0,0.0,0.0,0.0,206.0
2020-09-26,0.0,0.0,0.0,0.0,0.0,249.0
2020-09-27,0.0,0.0,0.0,0.0,0.0,2378.0
2020-09-28,0.0,0.0,0.0,0.0,0.0,640.0
2020-09-29,0.0,0.0,0.0,0.0,0.0,250.0
2020-09-30,0.0,0.0,0.0,0.0,0.0,512.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,305.0
2020-10-02,0.0,0.0,0.0,0.0,0.0,8948.0
2020-10-03,0.0,0.0,0.0,0.0,0.0,9065.0
2020-10-04,0.0,0.0,0.0,0.0,0.0,9203.0
2020-10-05,0.0,0.0,0.0,0.0,0.0,2628.0
2020-10-06,0.0,0.0,0.0,0.0,0.0,3932.0
2020-10-07,0.0,0.0,0.0,0.0,0.0,5086.0
2020-10-08,0.0,0.0,0.0,0.0,0.0,748.0
2020-10-09,0.0,0.0,0.0,0.0,0.0,1197.0
2020-10-10,0.0,0.0,0.0,0.0,0.0,304.0
2020-10-11,0.0,0.0,0.0,0.0,0.0,10.0
2020-10-12,0.0,0.0,0.0,0.0,0.0,109.0
2020-10-13,0.0,0.0,0.0,0.0,0.0,1214.0
2020-10-14,0.0,0.0,0.0,0.0,0.0,53.0
2020-10-15,0.0,0.0,0.0,0.0,0.0,25.0
2020-10-16,0.0,0.0,0.0,0.0,0.0,179.0
2020-10-17,0.0,0.0,0.0,0.0,0.0,45.0
2020-10-18,0.0,0.0,0.0,0.0,0.0,4.0
2020-10-19,0.0,0.0,0.0,0.0,0.0,58.0
2020-10-20,0.0,0.0,0.0,0.0,0.0,514.0
2020-10-21,0.0,0.0,0.0,0.0,0.0,534.0
2020-10-22,0.0,0.0,0.0,0.0,0.0,28.0
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-24,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-25,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-27,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-28,0.0,0.0,0.0,0.0,0.0,460.0
2020-10-29,0.0,0.0,0.0,0.0,0.0,13.0
2020-10-30,0.0,0.0,0.0,0.0,0.0,84.0
2020-10-31,0.0,0.0,0.0,0.0,0.0,171.0
2020-11-01,0.0,0.0,0.0,0.0,0.0,1.0
2020-11-02,0.0,0.0,0.0,0.0,0.0,662.0
2020-11-03,0.0,0.0,0.0,0.0,0.0,429.0
2020-11-04,0.0,0.0,0.0,0.0,0.0,36.0
2020-11-05,0.0,0.0,0.0,0.0,0.0,199.0
2020-11-06,0.0,0.0,0.0,0.0,0.0,11.0
2020-11-07,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-08,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-09,0.0,0.0,0.0,0.0,0.0,62.0
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-12,0.0,0.0,0.0,0.0,0.0,1374.0
2020-11-13,0.0,0.0,0.0,0.0,0.0,713.0
2020-11-14,0.0,0.0,0.0,0.0,0.0,136.0
2020-11-15,0.0,0.0,0.0,0.0,0.0,10.0
2020-11-16,0.0,0.0,0.0,0.0,0.0,36.0
2020-11-17,0.0,0.0,0.0,0.0,0.0,9.0
2020-11-18,0.0,0.0,0.0,0.0,0.0,9.0
2020-11-19,0.0,0.0,0.0,0.0,0.0,2.0
2020-11-20,0.0,0.0,0.0,0.0,0.0,158.0
2020-11-21,0.0,0.0,0.0,0.0,0.0,60.0
2020-11-22,0.0,0.0,0.0,0.0,0.0,83.0
2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-25,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,0.0,0.0,0.0,0.0,0.0,9.0
2020-11-28,0.0,0.0,0.0,0.0,0.0,1380.0
2020-11-29,0.0,0.0,0.0,0.0,0.0,8.0
2020-11-30,0.0,0.0,0.0,0.0,0.0,154.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,0.0,0.0,0.0,0.0,0.0,36.0
2020-12-05,0.0,0.0,0.0,0.0,0.0,12.0
2020-12-06,0.0,0.0,0.0,0.0,0.0,6.0
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-08,0.0,0.0,0.0,0.0,0.0,20.0
2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11,0.0,0.0,0.0,0.0,0.0,71.0
2020-12-12,0.0,0.0,0.0,0.0,0.0,6.0
2020-12-13,0.0,0.0,0.0,0.0,0.0,21.0
2020-12-14,0.0,0.0,0.0,0.0,0.0,346.0
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-19,0.0,0.0,0.0,0.0,0.0,13.0
2020-12-20,0.0,0.0,0.0,0.0,0.0,3.0
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-26,0.0,0.0,0.0,0.0,0.0,9.0
2020-12-27,0.0,0.0,0.0,0.0,0.0,213.0
2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-29,0.0,0.0,0.0,0.0,0.0,119.0
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02,0.0,0.0,0.0,0.0,0.0,78.0
2021-01-03,0.0,0.0,0.0,0.0,0.0,2.0
2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05,0.0,0.0,0.0,0.0,0.0,18.0
2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09,0.0,0.0,0.0,0.0,0.0,201.0
2021-01-10,0.0,0.0,0.0,0.0,0.0,202.0
2021-01-11,0.0,0.0,0.0,0.0,0.0,66.0
2021-01-12,0.0,0.0,0.0,0.0,0.0,125.0
2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14,0.0,0.0,0.0,0.0,0.0,619.0
2021-01-15,0.0,0.0,0.0,0.0,0.0,623.0
2021-01-16,0.0,0.0,0.0,0.0,0.0,1226.0
2021-01-17,0.0,0.0,0.0,0.0,0.0,48.0
2021-01-18,0.0,0.0,0.0,0.0,0.0,45.0
2021-01-19,0.0,0.0,0.0,0.0,0.0,8.0
2021-01-20,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,0.0,0.0,0.0,0.0,0.0,52.0
2021-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-25,0.0,0.0,0.0,0.0,0.0,473.0
2021-01-26,0.0,0.0,0.0,0.0,0.0,132.0
2021-01-27,0.0,0.0,0.0,0.0,0.0,38.0
2021-01-28,0.0,0.0,0.0,0.0,0.0,13.0
2021-01-29,0.0,0.0,0.0,0.0,0.0,523.0
2021-01-30,0.0,0.0,0.0,0.0,0.0,5708932.0
2021-01-31,0.0,0.0,0.0,0.0,0.0,23921741.0
2021-02-01,0.0,0.0,0.0,0.0,0.0,18665191.0
2021-02-02,0.0,0.0,0.0,0.0,0.0,5559512.0
2021-02-03,0.0,0.0,0.0,0.0,0.0,2682178.0
2021-02-04,0.0,0.0,0.0,0.0,0.0,1804078.0
2021-02-05,0.0,0.0,0.0,0.0,0.0,1298642.0
2021-02-06,0.0,0.0,0.0,0.0,0.0,595379.0
2021-02-07,0.0,0.0,0.0,0.0,0.0,1325910.0
2021-02-08,0.0,0.0,0.0,0.0,0.0,6113372.0
2021-02-09,0.0,0.0,0.0,0.0,0.0,1143430.0
2021-02-10,0.0,0.0,0.0,0.0,0.0,933735.0
2021-02-11,0.0,0.0,0.0,0.0,0.0,560752.0
2021-02-12,0.0,0.0,0.0,0.0,0.0,388735.0
2021-02-13,0.0,0.0,0.0,0.0,0.0,249169.0
2021-02-14,0.0,0.0,0.0,0.0,0.0,355425.0
2021-02-15,0.0,0.0,0.0,0.0,0.0,186938.0
2021-02-16,0.0,0.0,0.0,0.0,0.0,253570.0
2021-02-17,0.0,0.0,0.0,0.0,0.0,134903.0
2021-02-18,0.0,0.0,0.0,0.0,0.0,85076.0
2021-02-19,0.0,0.0,0.0,0.0,0.0,105110.0
2021-02-20,0.0,0.0,0.0,0.0,0.0,259931.0
2021-02-21,0.0,0.0,0.0,0.0,0.0,124684.0
2021-02-22,0.0,0.0,0.0,0.0,0.0,102994.0
2021-02-23,0.0,0.0,0.0,0.0,0.0,34174.0
2021-02-24,0.0,0.0,0.0,0.0,0.0,54984.0
2021-02-25,0.0,0.0,0.0,0.0,0.0,31669.0
2021-02-26,0.0,0.0,0.0,0.0,0.0,147256.0
2021-02-27,0.0,0.0,0.0,0.0,0.0,481991.0
2021-02-28,0.0,0.0,0.0,0.0,0.0,3832192.0
2021-03-01,0.0,0.0,0.0,0.0,0.0,991095.0
2021-03-02,0.0,0.0,0.0,0.0,0.0,528326.0
2021-03-03,0.0,0.0,0.0,0.0,0.0,1427316.0
2021-03-04,0.0,0.0,0.0,0.0,0.0,3502637.0
2021-03-05,0.0,0.0,0.0,0.0,0.0,2107990.0
2021-03-06,0.0,0.0,0.0,0.0,0.0,479871.0
2021-03-07,0.0,0.0,0.0,0.0,0.0,607173.0
2021-03-08,0.0,0.0,0.0,0.0,0.0,545662.0
2021-03-09,0.0,0.0,0.0,0.0,0.0,725264.0
2021-03-10,0.0,0.0,0.0,0.0,0.0,310950.0
2021-03-11,0.0,0.0,0.0,0.0,0.0,377979.0
2021-03-12,0.0,0.0,0.0,0.0,0.0,475257.0
2021-03-13,0.0,0.0,0.0,0.0,0.0,1283595.0
2021-03-14,0.0,0.0,0.0,0.0,0.0,226958.0
2021-03-15,0.0,0.0,0.0,0.0,0.0,11569431.0
2021-03-16,0.0,0.0,0.0,0.0,0.0,5609681.0
2021-03-17,0.0,0.0,0.0,0.0,0.0,3220467.0
2021-03-18,0.0,0.0,0.0,0.0,0.0,1423541.0
2021-03-19,0.0,0.0,0.0,0.0,0.0,2396974.0
2021-03-20,0.0,0.0,0.0,0.0,0.0,1165956.0
2021-03-21,0.0,0.0,0.0,0.0,0.0,1833105.0
2021-03-22,0.0,0.0,0.0,0.0,0.0,1425544.0
2021-03-23,0.0,0.0,0.0,0.0,0.0,900688.0
2021-03-24,0.0,0.0,0.0,0.0,0.0,539037.0
2021-03-25,0.0,0.0,0.0,0.0,0.0,602385.0
2021-03-26,0.0,0.0,0.0,0.0,0.0,722333.0
2021-03-27,0.0,0.0,0.0,0.0,0.0,514845.0
2021-03-28,0.0,0.0,0.0,0.0,0.0,1143577.0
2021-03-29,0.0,0.0,0.0,0.0,0.0,2342924.0
2021-03-30,0.0,0.0,0.0,0.0,0.0,941404.0
2021-03-31,0.0,0.0,0.0,0.0,0.0,1022750.0
2021-04-01,0.0,0.0,0.0,0.0,0.0,1238056.0
2021-04-02,0.0,0.0,0.0,0.0,0.0,1253053.0
2021-04-03,0.0,0.0,0.0,0.0,0.0,812224.0
2021-04-04,0.0,0.0,0.0,0.0,0.0,1264328.0
2021-04-05,0.0,0.0,0.0,0.0,0.0,1161738.0
2021-04-06,0.0,0.0,0.0,0.0,0.0,1294612.0
2021-04-07,0.0,0.0,0.0,0.0,0.0,835694.0
2021-04-08,0.0,0.0,0.0,0.0,0.0,338731.0
2021-04-09,0.0,0.0,0.0,0.0,0.0,610176.0
2021-04-10,0.0,0.0,0.0,0.0,0.0,1272821.0
2021-04-11,0.0,0.0,0.0,0.0,0.0,6995583.0
2021-04-12,0.0,0.0,0.0,0.0,0.0,17561875.0
2021-04-13,0.0,0.0,0.0,0.0,0.0,13314013.0
2021-04-14,0.0,0.0,0.0,0.0,0.0,6349137.0
2021-04-15,0.0,0.0,0.0,0.0,0.0,14718200.0
2021-04-16,0.0,1e-06,0.0,1e-06,1e-06,161689870.0
2021-04-17,1e-06,3e-06,1e-06,2e-06,2e-06,460833712.0
2021-04-18,2e-06,2e-06,1e-06,2e-06,2e-06,142743623.0
2021-04-19,2e-06,4e-06,2e-06,4e-06,4e-06,424418998.0
2021-04-20,4e-06,4e-06,2e-06,2e-06,2e-06,526088540.0
2021-04-21,2e-06,3e-06,1e-06,1e-06,1e-06,290865031.0
2021-04-22,1e-06,2e-06,1e-06,2e-06,2e-06,194322190.0
2021-04-23,2e-06,2e-06,1e-06,1e-06,1e-06,151001682.0
2021-04-24,1e-06,2e-06,1e-06,1e-06,1e-06,83694373.0
2021-04-25,1e-06,1e-06,1e-06,1e-06,1e-06,90558038.0
2021-04-26,1e-06,1e-06,1e-06,1e-06,1e-06,102581471.0
2021-04-27,1e-06,1e-06,1e-06,1e-06,1e-06,102515602.0
2021-04-28,1e-06,2e-06,1e-06,1e-06,1e-06,139690065.0
2021-04-29,1e-06,2e-06,1e-06,1e-06,1e-06,96378675.0
2021-04-30,1e-06,2e-06,1e-06,2e-06,2e-06,133732362.0
2021-05-01,2e-06,2e-06,2e-06,2e-06,2e-06,92395224.0
2021-05-02,2e-06,2e-06,2e-06,2e-06,2e-06,59652130.0
2021-05-03,2e-06,2e-06,2e-06,2e-06,2e-06,40570107.0
2021-05-04,2e-06,2e-06,2e-06,2e-06,2e-06,64001867.0
2021-05-05,2e-06,2e-06,2e-06,2e-06,2e-06,47093779.0
2021-05-06,2e-06,2e-06,1e-06,2e-06,2e-06,27406652.0
2021-05-07,2e-06,3e-06,1e-06,3e-06,3e-06,367358434.0
2021-05-08,3e-06,1.9e-05,3e-06,1.6e-05,1.6e-05,6118033567.0
2021-05-09,1.6e-05,2e-05,1.2e-05,1.6e-05,1.6e-05,6171534719.0
2021-05-10,1.6e-05,3.9e-05,1.4e-05,3.5e-05,3.5e-05,19546576207.0
2021-05-11,3.5e-05,3.8e-05,2.8e-05,3.1e-05,3.1e-05,9743912953.0
2021-05-12,3e-05,3.1e-05,1.8e-05,1.8e-05,1.8e-05,7320441816.0
2021-05-13,1.8e-05,2.4e-05,1.5e-05,2.1e-05,2.1e-05,6879491005.0
2021-05-14,2.1e-05,2.2e-05,1.8e-05,1.9e-05,1.9e-05,2909604830.0
2021-05-15,1.8e-05,1.9e-05,1.5e-05,1.6e-05,1.6e-05,2607873205.0
2021-05-16,1.6e-05,2e-05,1.3e-05,1.8e-05,1.8e-05,3225440403.0
2021-05-17,1.8e-05,1.8e-05,1.4e-05,1.6e-05,1.6e-05,3466116394.0
2021-05-18,1.7e-05,1.8e-05,1.5e-05,1.6e-05,1.6e-05,1743302789.0
2021-05-19,1.6e-05,1.6e-05,6e-06,9e-06,9e-06,3271067996.0
2021-05-20,9e-06,1.2e-05,8e-06,1e-05,1e-05,2507945867.0
2021-05-21,1e-05,1e-05,7e-06,8e-06,8e-06,1547207565.0
2021-05-22,8e-06,1e-05,7e-06,8e-06,8e-06,1229821215.0
2021-05-23,8e-06,1e-05,7e-06,8e-06,8e-06,1585032040.0
2021-05-24,8e-06,1.2e-05,8e-06,1.1e-05,1.1e-05,2179651359.0
2021-05-25,1.1e-05,1.1e-05,9e-06,9e-06,9e-06,1415340765.0
2021-05-26,9e-06,1e-05,9e-06,1e-05,1e-05,994520516.0
2021-05-27,1e-05,1e-05,9e-06,9e-06,9e-06,679602960.0
2021-05-28,9e-06,9e-06,8e-06,8e-06,8e-06,690703669.0
2021-05-29,8e-06,8e-06,7e-06,8e-06,8e-06,502184994.0
2021-05-30,8e-06,8e-06,8e-06,8e-06,8e-06,440967883.0
2021-05-31,8e-06,1e-05,8e-06,9e-06,9e-06,910298126.0
2021-06-01,9e-06,9e-06,8e-06,9e-06,9e-06,795576484.0
2021-06-02,9e-06,1e-05,9e-06,9e-06,9e-06,1190841704.0
2021-06-03,9e-06,1e-05,9e-06,1e-05,1e-05,841784028.0
2021-06-04,1e-05,1e-05,8e-06,9e-06,9e-06,819027578.0
2021-06-05,9e-06,9e-06,8e-06,8e-06,8e-06,507707187.0
2021-06-06,8e-06,9e-06,8e-06,9e-06,9e-06,359457882.0
2021-06-07,9e-06,9e-06,8e-06,8e-06,8e-06,469707680.0
2021-06-08,8e-06,8e-06,6e-06,7e-06,7e-06,794735555.0
2021-06-09,7e-06,8e-06,7e-06,7e-06,7e-06,546752922.0
2021-06-10,7e-06,7e-06,7e-06,7e-06,7e-06,420178357.0
2021-06-11,7e-06,7e-06,6e-06,6e-06,6e-06,402206125.0
2021-06-12,6e-06,7e-06,6e-06,6e-06,6e-06,602206703.0
2021-06-13,6e-06,7e-06,6e-06,7e-06,7e-06,479855598.0
2021-06-14,7e-06,7e-06,7e-06,7e-06,7e-06,484227038.0
2021-06-15,7e-06,1e-05,7e-06,7e-06,7e-06,464565251.0
2021-06-16,9e-06,9e-06,8e-06,8e-06,8e-06,1147441100.0
2021-06-17,8e-06,8e-06,8e-06,8e-06,8e-06,645884625.0
2021-06-18,8e-06,8e-06,7e-06,7e-06,7e-06,560685269.0
2021-06-19,7e-06,8e-06,7e-06,8e-06,8e-06,800211655.0
2021-06-20,8e-06,8e-06,7e-06,8e-06,8e-06,644943959.0
2021-06-21,8e-06,8e-06,6e-06,6e-06,6e-06,719083156.0
2021-06-22,6e-06,7e-06,6e-06,6e-06,6e-06,798815195.0
2021-06-23,6e-06,7e-06,6e-06,7e-06,7e-06,538227669.0
2021-06-24,7e-06,7e-06,7e-06,7e-06,7e-06,374340895.0
2021-06-25,7e-06,8e-06,7e-06,7e-06,7e-06,809551822.0
2021-06-26,7e-06,8e-06,7e-06,7e-06,7e-06,506208122.0
2021-06-27,7e-06,8e-06,7e-06,8e-06,8e-06,368723897.0
2021-06-28,8e-06,8e-06,8e-06,8e-06,8e-06,511642751.0
2021-06-29,8e-06,1e-05,8e-06,9e-06,9e-06,1049937292.0
2021-06-30,9e-06,9e-06,8e-06,9e-06,9e-06,774601888.0
2021-07-01,9e-06,9e-06,8e-06,8e-06,8e-06,472303878.0
2021-07-02,8e-06,8e-06,8e-06,8e-06,8e-06,350380456.0
2021-07-03,8e-06,9e-06,8e-06,9e-06,9e-06,387155665.0
2021-07-04,9e-06,9e-06,8e-06,9e-06,9e-06,382389431.0
2021-07-05,9e-06,9e-06,8e-06,8e-06,8e-06,414501521.0
2021-07-06,8e-06,9e-06,8e-06,9e-06,9e-06,695333646.0
2021-07-07,9e-06,9e-06,9e-06,9e-06,9e-06,400230047.0
2021-07-08,9e-06,9e-06,8e-06,8e-06,8e-06,461821077.0
2021-07-09,8e-06,8e-06,8e-06,8e-06,8e-06,329969149.0
2021-07-10,8e-06,8e-06,8e-06,8e-06,8e-06,307713037.0
2021-07-11,8e-06,8e-06,8e-06,8e-06,8e-06,298920323.0
2021-07-12,8e-06,8e-06,7e-06,8e-06,8e-06,368432617.0
2021-07-13,8e-06,8e-06,7e-06,7e-06,7e-06,314206348.0
2021-07-14,7e-06,8e-06,7e-06,7e-06,7e-06,395606690.0
2021-07-15,7e-06,7e-06,7e-06,7e-06,7e-06,324530088.0
2021-07-16,7e-06,7e-06,7e-06,7e-06,7e-06,271727428.0
2021-07-17,7e-06,7e-06,7e-06,7e-06,7e-06,268313051.0
2021-07-18,7e-06,7e-06,7e-06,7e-06,7e-06,248486447.0
2021-07-19,7e-06,7e-06,6e-06,6e-06,6e-06,300950718.0
2021-07-20,6e-06,6e-06,6e-06,6e-06,6e-06,319956020.0
2021-07-21,6e-06,7e-06,6e-06,7e-06,7e-06,426562130.0
2021-07-22,7e-06,7e-06,6e-06,6e-06,6e-06,280680850.0
2021-07-23,6e-06,7e-06,6e-06,6e-06,6e-06,287940255.0
2021-07-24,6e-06,7e-06,6e-06,6e-06,6e-06,306621338.0
2021-07-25,6e-06,7e-06,6e-06,6e-06,6e-06,254137124.0
2021-07-26,6e-06,7e-06,6e-06,6e-06,6e-06,498257871.0
2021-07-27,6e-06,6e-06,6e-06,6e-06,6e-06,255458467.0
2021-07-28,6e-06,6e-06,6e-06,6e-06,6e-06,226907730.0
2021-07-29,6e-06,7e-06,6e-06,6e-06,6e-06,242987987.0
2021-07-30,6e-06,6e-06,6e-06,6e-06,6e-06,230614586.0
2021-07-31,6e-06,6e-06,6e-06,6e-06,6e-06,198884325.0
2021-08-01,6e-06,7e-06,6e-06,6e-06,6e-06,311601900.0
2021-08-02,6e-06,6e-06,6e-06,6e-06,6e-06,233023667.0
2021-08-03,6e-06,6e-06,6e-06,6e-06,6e-06,199311312.0
2021-08-04,6e-06,6e-06,6e-06,6e-06,6e-06,204792386.0
2021-08-05,6e-06,6e-06,6e-06,6e-06,6e-06,223975108.0
2021-08-06,6e-06,6e-06,6e-06,6e-06,6e-06,248522840.0
2021-08-07,6e-06,8e-06,6e-06,8e-06,8e-06,734135430.0
2021-08-08,8e-06,9e-06,7e-06,7e-06,7e-06,923406924.0
2021-08-09,7e-06,8e-06,7e-06,8e-06,8e-06,513264306.0
2021-08-10,8e-06,8e-06,7e-06,8e-06,8e-06,358181887.0
2021-08-11,8e-06,8e-06,8e-06,8e-06,8e-06,567005556.0
2021-08-12,8e-06,8e-06,7e-06,8e-06,8e-06,447258857.0
2021-08-13,8e-06,8e-06,8e-06,8e-06,8e-06,405525616.0
2021-08-14,8e-06,9e-06,8e-06,8e-06,8e-06,633410230.0
2021-08-15,8e-06,9e-06,8e-06,9e-06,9e-06,511338751.0
2021-08-16,9e-06,9e-06,8e-06,9e-06,9e-06,1002600515.0
2021-08-17,9e-06,9e-06,8e-06,8e-06,8e-06,655276452.0
2021-08-18,8e-06,8e-06,8e-06,8e-06,8e-06,490220596.0
2021-08-19,8e-06,8e-06,8e-06,8e-06,8e-06,358840820.0
2021-08-20,8e-06,9e-06,8e-06,8e-06,8e-06,360709045.0
2021-08-21,8e-06,9e-06,8e-06,8e-06,8e-06,314483766.0
2021-08-22,8e-06,8e-06,8e-06,8e-06,8e-06,292686165.0
2021-08-23,8e-06,8e-06,8e-06,8e-06,8e-06,327215667.0
2021-08-24,8e-06,8e-06,7e-06,7e-06,7e-06,393979166.0
2021-08-25,8e-06,8e-06,7e-06,8e-06,8e-06,338503381.0
2021-08-26,8e-06,8e-06,7e-06,7e-06,7e-06,323676890.0
2021-08-27,7e-06,8e-06,7e-06,7e-06,7e-06,320305426.0
2021-08-28,7e-06,7e-06,7e-06,7e-06,7e-06,223873537.0
2021-08-29,7e-06,7e-06,7e-06,7e-06,7e-06,236155012.0
2021-08-30,7e-06,7e-06,7e-06,7e-06,7e-06,253774182.0
2021-08-31,7e-06,7e-06,7e-06,7e-06,7e-06,290290305.0
2021-09-01,7e-06,7e-06,7e-06,7e-06,7e-06,261160667.0
2021-09-02,7e-06,7e-06,7e-06,7e-06,7e-06,283366175.0
2021-09-03,7e-06,7e-06,7e-06,7e-06,7e-06,260789327.0
2021-09-04,7e-06,8e-06,7e-06,7e-06,7e-06,378296266.0
2021-09-05,7e-06,8e-06,7e-06,8e-06,8e-06,300455633.0
2021-09-06,8e-06,8e-06,7e-06,7e-06,7e-06,334086564.0
2021-09-07,7e-06,7e-06,5e-06,6e-06,6e-06,626371078.0
2021-09-08,6e-06,8e-06,5e-06,7e-06,7e-06,986403280.0
2021-09-09,7e-06,8e-06,7e-06,7e-06,7e-06,784078100.0
2021-09-10,7e-06,8e-06,7e-06,7e-06,7e-06,423733163.0
